binner	BinScore	avg_counts	dataset
metabinner_maxbin_binny	>=0.5	3.31578947368421	plant_associated
metabinner_maxbin_binny_comebin	<0.5	34.3	plant_associated
metabinner_maxbin_binny_comebin	>0.6	4.25	plant_associated
metabinner_maxbin_binny_comebin	>0.7	4.68421052631579	plant_associated
metabinner_maxbin_binny_comebin	>0.8	8	plant_associated
metabinner_maxbin_binny_comebin	>0.9	46.45	plant_associated
metabinner_maxbin_binny_comebin	>=0.5	4.65	plant_associated
metabinner_maxbin_binny_comebin_metabat	<0.5	45.35	plant_associated
metabinner_maxbin_binny_comebin_metabat	>0.6	4.75	plant_associated
metabinner_maxbin_binny_comebin_metabat	>0.7	5.21052631578947	plant_associated
metabinner_maxbin_binny_comebin_metabat	>0.8	9.6	plant_associated
metabinner_maxbin_binny_comebin_metabat	>0.9	56.7	plant_associated
metabinner_maxbin_binny_comebin_metabat	>=0.5	5.25	plant_associated
metabinner_maxbin_binny_comebin_semibin2	<0.5	54.2	plant_associated
metabinner_maxbin_binny_comebin_semibin2	>0.6	5.5	plant_associated
metabinner_maxbin_binny_comebin_semibin2	>0.7	5.36842105263158	plant_associated
metabinner_maxbin_binny_comebin_semibin2	>0.8	9.8	plant_associated
metabinner_maxbin_binny_comebin_semibin2	>0.9	59.35	plant_associated
metabinner_maxbin_binny_comebin_semibin2	>=0.5	5.95	plant_associated
metabinner_maxbin_binny_comebin_semibin2_metabat	<0.5	65.25	plant_associated
metabinner_maxbin_binny_comebin_semibin2_metabat	>0.6	6	plant_associated
metabinner_maxbin_binny_comebin_semibin2_metabat	>0.7	5.89473684210526	plant_associated
metabinner_maxbin_binny_comebin_semibin2_metabat	>0.8	11.4	plant_associated
metabinner_maxbin_binny_comebin_semibin2_metabat	>0.9	69.6	plant_associated
metabinner_maxbin_binny_comebin_semibin2_metabat	>=0.5	6.55	plant_associated
metabinner_maxbin_binny_metabat	<0.5	33.2	plant_associated
metabinner_maxbin_binny_metabat	>0.6	3.4	plant_associated
metabinner_maxbin_binny_metabat	>0.7	3.94444444444444	plant_associated
metabinner_maxbin_binny_metabat	>0.8	6.9	plant_associated
metabinner_maxbin_binny_metabat	>0.9	43.45	plant_associated
metabinner_maxbin_binny_metabat	>=0.5	3.75	plant_associated
metabinner_maxbin_binny_semibin2	<0.5	42.05	plant_associated
metabinner_maxbin_binny_semibin2	>0.6	4.15	plant_associated
metabinner_maxbin_binny_semibin2	>0.7	3.89473684210526	plant_associated
metabinner_maxbin_binny_semibin2	>0.8	7.1	plant_associated
metabinner_maxbin_binny_semibin2	>0.9	46.1	plant_associated
metabinner_maxbin_binny_semibin2	>=0.5	4.68421052631579	plant_associated
metabinner_maxbin_binny_semibin2_metabat	<0.5	53.1	plant_associated
metabinner_maxbin_binny_semibin2_metabat	>0.6	4.65	plant_associated
metabinner_maxbin_binny_semibin2_metabat	>0.7	4.42105263157895	plant_associated
metabinner_maxbin_binny_semibin2_metabat	>0.8	8.7	plant_associated
metabinner_maxbin_binny_semibin2_metabat	>0.9	56.35	plant_associated
metabinner_maxbin_binny_semibin2_metabat	>=0.5	5.05	plant_associated
metabinner_maxbin_comebin	<0.5	31.75	plant_associated
metabinner_maxbin_comebin	>0.6	3.5	plant_associated
metabinner_maxbin_comebin	>0.7	3.52631578947368	plant_associated
metabinner_maxbin_comebin	>0.8	6.75	plant_associated
metabinner_maxbin_comebin	>0.9	33.1	plant_associated
metabinner_maxbin_comebin	>=0.5	4.1	plant_associated
metabinner_maxbin_comebin_metabat	<0.5	42.8	plant_associated
metabinner_maxbin_comebin_metabat	>0.6	4	plant_associated
metabinner_maxbin_comebin_metabat	>0.7	4.05263157894737	plant_associated
metabinner_maxbin_comebin_metabat	>0.8	8.35	plant_associated
metabinner_maxbin_comebin_metabat	>0.9	43.35	plant_associated
metabinner_maxbin_comebin_metabat	>=0.5	4.7	plant_associated
metabinner_maxbin_comebin_semibin2	<0.5	51.65	plant_associated
metabinner_maxbin_comebin_semibin2	>0.6	4.75	plant_associated
metabinner_maxbin_comebin_semibin2	>0.7	4.21052631578947	plant_associated
metabinner_maxbin_comebin_semibin2	>0.8	8.55	plant_associated
metabinner_maxbin_comebin_semibin2	>0.9	46	plant_associated
metabinner_maxbin_comebin_semibin2	>=0.5	5.4	plant_associated
metabinner_maxbin_comebin_semibin2_metabat	<0.5	62.7	plant_associated
metabinner_maxbin_comebin_semibin2_metabat	>0.6	5.25	plant_associated
metabinner_maxbin_comebin_semibin2_metabat	>0.7	4.73684210526316	plant_associated
metabinner_maxbin_comebin_semibin2_metabat	>0.8	10.15	plant_associated
metabinner_maxbin_comebin_semibin2_metabat	>0.9	56.25	plant_associated
metabinner_maxbin_comebin_semibin2_metabat	>=0.5	6	plant_associated
metabinner_maxbin_concoct	<0.5	32	plant_associated
metabinner_maxbin_concoct	>0.6	3.31578947368421	plant_associated
metabinner_maxbin_concoct	>0.7	3	plant_associated
metabinner_maxbin_concoct	>0.8	5.94736842105263	plant_associated
metabinner_maxbin_concoct	>0.9	29.85	plant_associated
metabinner_maxbin_concoct	>=0.5	3.9	plant_associated
metabinner_maxbin_concoct_binny	<0.5	34.55	plant_associated
metabinner_maxbin_concoct_binny	>0.6	3.9	plant_associated
metabinner_maxbin_concoct_binny	>0.7	4.15789473684211	plant_associated
metabinner_maxbin_concoct_binny	>0.8	6.9	plant_associated
metabinner_maxbin_concoct_binny	>0.9	43.2	plant_associated
metabinner_maxbin_concoct_binny	>=0.5	4.45	plant_associated
metabinner_maxbin_concoct_binny_comebin	<0.5	46.7	plant_associated
metabinner_maxbin_concoct_binny_comebin	>0.6	5.25	plant_associated
metabinner_maxbin_concoct_binny_comebin	>0.7	5.63157894736842	plant_associated
metabinner_maxbin_concoct_binny_comebin	>0.8	9.6	plant_associated
metabinner_maxbin_concoct_binny_comebin	>0.9	56.45	plant_associated
metabinner_maxbin_concoct_binny_comebin	>=0.5	5.95	plant_associated
metabinner_maxbin_concoct_binny_comebin_metabat	<0.5	57.75	plant_associated
metabinner_maxbin_concoct_binny_comebin_metabat	>0.6	5.75	plant_associated
metabinner_maxbin_concoct_binny_comebin_metabat	>0.7	6.15789473684211	plant_associated
metabinner_maxbin_concoct_binny_comebin_metabat	>0.8	11.2	plant_associated
metabinner_maxbin_concoct_binny_comebin_metabat	>0.9	66.7	plant_associated
metabinner_maxbin_concoct_binny_comebin_metabat	>=0.5	6.55	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2	<0.5	66.6	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2	>0.6	6.5	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2	>0.7	6.31578947368421	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2	>0.8	11.4	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2	>0.9	69.35	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2	>=0.5	7.25	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2_metabat	<0.5	77.65	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2_metabat	>0.6	7	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2_metabat	>0.7	6.84210526315789	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2_metabat	>0.8	13	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2_metabat	>0.9	79.6	plant_associated
metabinner_maxbin_concoct_binny_comebin_semibin2_metabat	>=0.5	7.85	plant_associated
metabinner_maxbin_concoct_binny_metabat	<0.5	45.6	plant_associated
metabinner_maxbin_concoct_binny_metabat	>0.6	4.4	plant_associated
metabinner_maxbin_concoct_binny_metabat	>0.7	4.68421052631579	plant_associated
metabinner_maxbin_concoct_binny_metabat	>0.8	8.5	plant_associated
metabinner_maxbin_concoct_binny_metabat	>0.9	53.45	plant_associated
metabinner_maxbin_concoct_binny_metabat	>=0.5	5.05	plant_associated
metabinner_maxbin_concoct_binny_semibin2	<0.5	54.45	plant_associated
metabinner_maxbin_concoct_binny_semibin2	>0.6	5.15	plant_associated
metabinner_maxbin_concoct_binny_semibin2	>0.7	4.84210526315789	plant_associated
metabinner_maxbin_concoct_binny_semibin2	>0.8	8.7	plant_associated
metabinner_maxbin_concoct_binny_semibin2	>0.9	56.1	plant_associated
metabinner_maxbin_concoct_binny_semibin2	>=0.5	5.75	plant_associated
metabinner_maxbin_concoct_binny_semibin2_metabat	<0.5	65.5	plant_associated
metabinner_maxbin_concoct_binny_semibin2_metabat	>0.6	5.65	plant_associated
metabinner_maxbin_concoct_binny_semibin2_metabat	>0.7	5.36842105263158	plant_associated
metabinner_maxbin_concoct_binny_semibin2_metabat	>0.8	10.3	plant_associated
metabinner_maxbin_concoct_binny_semibin2_metabat	>0.9	66.35	plant_associated
metabinner_maxbin_concoct_binny_semibin2_metabat	>=0.5	6.35	plant_associated
metabinner_maxbin_concoct_comebin	<0.5	44.15	plant_associated
metabinner_maxbin_concoct_comebin	>0.6	4.5	plant_associated
metabinner_maxbin_concoct_comebin	>0.7	4.47368421052632	plant_associated
metabinner_maxbin_concoct_comebin	>0.8	8.35	plant_associated
metabinner_maxbin_concoct_comebin	>0.9	43.1	plant_associated
metabinner_maxbin_concoct_comebin	>=0.5	5.4	plant_associated
metabinner_maxbin_concoct_comebin_metabat	<0.5	55.2	plant_associated
metabinner_maxbin_concoct_comebin_metabat	>0.6	5	plant_associated
metabinner_maxbin_concoct_comebin_metabat	>0.7	5	plant_associated
metabinner_maxbin_concoct_comebin_metabat	>0.8	9.95	plant_associated
metabinner_maxbin_concoct_comebin_metabat	>0.9	53.35	plant_associated
metabinner_maxbin_concoct_comebin_metabat	>=0.5	6	plant_associated
metabinner_maxbin_concoct_comebin_semibin2	<0.5	64.05	plant_associated
metabinner_maxbin_concoct_comebin_semibin2	>0.6	5.75	plant_associated
metabinner_maxbin_concoct_comebin_semibin2	>0.7	5.15789473684211	plant_associated
metabinner_maxbin_concoct_comebin_semibin2	>0.8	10.15	plant_associated
metabinner_maxbin_concoct_comebin_semibin2	>0.9	56	plant_associated
metabinner_maxbin_concoct_comebin_semibin2	>=0.5	6.7	plant_associated
metabinner_maxbin_concoct_comebin_semibin2_metabat	<0.5	75.1	plant_associated
metabinner_maxbin_concoct_comebin_semibin2_metabat	>0.6	6.25	plant_associated
metabinner_maxbin_concoct_comebin_semibin2_metabat	>0.7	5.68421052631579	plant_associated
metabinner_maxbin_concoct_comebin_semibin2_metabat	>0.8	11.75	plant_associated
metabinner_maxbin_concoct_comebin_semibin2_metabat	>0.9	66.25	plant_associated
metabinner_maxbin_concoct_comebin_semibin2_metabat	>=0.5	7.3	plant_associated
metabinner_maxbin_concoct_metabat	<0.5	43.05	plant_associated
metabinner_maxbin_concoct_metabat	>0.6	3.84210526315789	plant_associated
metabinner_maxbin_concoct_metabat	>0.7	3.52631578947368	plant_associated
metabinner_maxbin_concoct_metabat	>0.8	7.63157894736842	plant_associated
metabinner_maxbin_concoct_metabat	>0.9	40.1	plant_associated
metabinner_maxbin_concoct_metabat	>=0.5	4.5	plant_associated
metabinner_maxbin_concoct_semibin2	<0.5	51.9	plant_associated
metabinner_maxbin_concoct_semibin2	>0.6	4.63157894736842	plant_associated
metabinner_maxbin_concoct_semibin2	>0.7	3.68421052631579	plant_associated
metabinner_maxbin_concoct_semibin2	>0.8	7.45	plant_associated
metabinner_maxbin_concoct_semibin2	>0.9	42.75	plant_associated
metabinner_maxbin_concoct_semibin2	>=0.5	5.2	plant_associated
metabinner_maxbin_concoct_semibin2_metabat	<0.5	62.95	plant_associated
metabinner_maxbin_concoct_semibin2_metabat	>0.6	5.15789473684211	plant_associated
metabinner_maxbin_concoct_semibin2_metabat	>0.7	4.21052631578947	plant_associated
metabinner_maxbin_concoct_semibin2_metabat	>0.8	9.05	plant_associated
metabinner_maxbin_concoct_semibin2_metabat	>0.9	53	plant_associated
metabinner_maxbin_concoct_semibin2_metabat	>=0.5	5.8	plant_associated
metabinner_maxbin_metabat	<0.5	30.65	plant_associated
metabinner_maxbin_metabat	>0.6	2.78947368421053	plant_associated
metabinner_maxbin_metabat	>0.7	2.72222222222222	plant_associated
metabinner_maxbin_metabat	>0.8	5.94736842105263	plant_associated
metabinner_maxbin_metabat	>0.9	30.1	plant_associated
metabinner_maxbin_metabat	>=0.5	3.36842105263158	plant_associated
metabinner_maxbin_semibin2	<0.5	39.5	plant_associated
metabinner_maxbin_semibin2	>0.6	3.57894736842105	plant_associated
metabinner_maxbin_semibin2	>0.7	2.73684210526316	plant_associated
metabinner_maxbin_semibin2	>0.8	5.85	plant_associated
metabinner_maxbin_semibin2	>0.9	32.75	plant_associated
metabinner_maxbin_semibin2	>=0.5	4.10526315789474	plant_associated
metabinner_maxbin_semibin2_metabat	<0.5	50.55	plant_associated
metabinner_maxbin_semibin2_metabat	>0.6	4.10526315789474	plant_associated
metabinner_maxbin_semibin2_metabat	>0.7	3.26315789473684	plant_associated
metabinner_maxbin_semibin2_metabat	>0.8	7.45	plant_associated
metabinner_maxbin_semibin2_metabat	>0.9	43	plant_associated
metabinner_maxbin_semibin2_metabat	>=0.5	4.5	plant_associated
metabinner_metabat	<0.5	15.2	plant_associated
metabinner_metabat	>0.6	2.06666666666667	plant_associated
metabinner_metabat	>0.7	1.86666666666667	plant_associated
metabinner_metabat	>0.8	4.05555555555556	plant_associated
metabinner_metabat	>0.9	22.15	plant_associated
metabinner_metabat	>=0.5	2.17647058823529	plant_associated
metabinner_semibin2	<0.5	24.05	plant_associated
metabinner_semibin2	>0.6	2.42105263157895	plant_associated
metabinner_semibin2	>0.7	1.82352941176471	plant_associated
metabinner_semibin2	>0.8	4.05263157894737	plant_associated
metabinner_semibin2	>0.9	24.8	plant_associated
metabinner_semibin2	>=0.5	2.83333333333333	plant_associated
metabinner_semibin2_metabat	<0.5	35.1	plant_associated
metabinner_semibin2_metabat	>0.6	2.94736842105263	plant_associated
metabinner_semibin2_metabat	>0.7	2.27777777777778	plant_associated
metabinner_semibin2_metabat	>0.8	5.73684210526316	plant_associated
metabinner_semibin2_metabat	>0.9	35.05	plant_associated
metabinner_semibin2_metabat	>=0.5	3.31578947368421	plant_associated
semibin2_metabat	<0.5	30.95	plant_associated
semibin2_metabat	>0.6	2.1875	plant_associated
semibin2_metabat	>0.7	1.76923076923077	plant_associated
semibin2_metabat	>0.8	3.57894736842105	plant_associated
semibin2_metabat	>0.9	23.15	plant_associated
semibin2_metabat	>=0.5	2.375	plant_associated
comebin_binny	<0.5	56.6	strain
comebin_binny	>0.6	1.75	strain
comebin_binny	>0.7	1.125	strain
comebin_binny	>0.8	1.5	strain
comebin_binny	>0.9	3.33333333333333	strain
comebin_binny	>=0.5	3.29411764705882	strain
comebin_concoct	<0.5	75.9	strain
comebin_concoct	>0.6	1.85714285714286	strain
comebin_concoct	>0.7	1	strain
comebin_concoct	>0.8	1.125	strain
comebin_concoct	>0.9	2.82352941176471	strain
comebin_concoct	>=0.5	3.05555555555556	strain
comebin_concoct_binny	<0.5	76.7	strain
comebin_concoct_binny	>0.6	2	strain
comebin_concoct_binny	>0.7	1.1	strain
comebin_concoct_binny	>0.8	1.7	strain
comebin_concoct_binny	>0.9	4.33333333333333	strain
comebin_concoct_binny	>=0.5	3.38888888888889	strain
comebin_metabat	<0.5	62.45	strain
comebin_metabat	>0.6	1.44444444444444	strain
comebin_metabat	>0.7	1.25	strain
comebin_metabat	>0.8	1	strain
comebin_metabat	>0.9	3.11111111111111	strain
comebin_metabat	>=0.5	3	strain
comebin_metabat_binny	<0.5	63.25	strain
comebin_metabat_binny	>0.6	1.6	strain
comebin_metabat_binny	>0.7	1.375	strain
comebin_metabat_binny	>0.8	1.4	strain
comebin_metabat_binny	>0.9	4.52631578947368	strain
comebin_metabat_binny	>=0.5	3.31578947368421	strain
comebin_metabat_concoct	<0.5	82.55	strain
comebin_metabat_concoct	>0.6	1.66666666666667	strain
comebin_metabat_concoct	>0.7	1.2	strain
comebin_metabat_concoct	>0.8	1.22222222222222	strain
comebin_metabat_concoct	>0.9	4.11111111111111	strain
comebin_metabat_concoct	>=0.5	3.26315789473684	strain
comebin_metabat_concoct_binny	<0.5	83.35	strain
comebin_metabat_concoct_binny	>0.6	1.8	strain
comebin_metabat_concoct_binny	>0.7	1.3	strain
comebin_metabat_concoct_binny	>0.8	1.72727272727273	strain
comebin_metabat_concoct_binny	>0.9	5.47368421052632	strain
comebin_metabat_concoct_binny	>=0.5	3.57894736842105	strain
concoct_binny	<0.5	20.7368421052632	strain
concoct_binny	>0.6	1.25	strain
concoct_binny	>0.7	1	strain
concoct_binny	>0.8	1.44444444444444	strain
concoct_binny	>0.9	2.66666666666667	strain
concoct_binny	>=0.5	1.22222222222222	strain
maxbin_binny	<0.5	25.5	strain
maxbin_binny	>0.6	1.72727272727273	strain
maxbin_binny	>0.7	1.4	strain
maxbin_binny	>0.8	1.44444444444444	strain
maxbin_binny	>0.9	2.84210526315789	strain
maxbin_binny	>=0.5	1.71428571428571	strain
maxbin_comebin	<0.5	80.5	strain
maxbin_comebin	>0.6	2.25	strain
maxbin_comebin	>0.7	1.55555555555556	strain
maxbin_comebin	>0.8	1.28571428571429	strain
maxbin_comebin	>0.9	3	strain
maxbin_comebin	>=0.5	3.57894736842105	strain
maxbin_comebin_binny	<0.5	81.3	strain
maxbin_comebin_binny	>0.6	2.5	strain
maxbin_comebin_binny	>0.7	1.66666666666667	strain
maxbin_comebin_binny	>0.8	1.7	strain
maxbin_comebin_binny	>0.9	4.42105263157895	strain
maxbin_comebin_binny	>=0.5	3.89473684210526	strain
maxbin_comebin_concoct	<0.5	100.6	strain
maxbin_comebin_concoct	>0.6	2.41666666666667	strain
maxbin_comebin_concoct	>0.7	1.45454545454545	strain
maxbin_comebin_concoct	>0.8	1.4	strain
maxbin_comebin_concoct	>0.9	4	strain
maxbin_comebin_concoct	>=0.5	3.84210526315789	strain
maxbin_comebin_concoct_binny	<0.5	101.4	strain
maxbin_comebin_concoct_binny	>0.6	2.66666666666667	strain
maxbin_comebin_concoct_binny	>0.7	1.54545454545455	strain
maxbin_comebin_concoct_binny	>0.8	2	strain
maxbin_comebin_concoct_binny	>0.9	5.36842105263158	strain
maxbin_comebin_concoct_binny	>=0.5	4.15789473684211	strain
maxbin_comebin_metabat	<0.5	87.15	strain
maxbin_comebin_metabat	>0.6	2.23076923076923	strain
maxbin_comebin_metabat	>0.7	1.77777777777778	strain
maxbin_comebin_metabat	>0.8	1.22222222222222	strain
maxbin_comebin_metabat	>0.9	4.44444444444444	strain
maxbin_comebin_metabat	>=0.5	3.94736842105263	strain
maxbin_comebin_metabat_binny	<0.5	87.95	strain
maxbin_comebin_metabat_binny	>0.6	2.46153846153846	strain
maxbin_comebin_metabat_binny	>0.7	1.88888888888889	strain
maxbin_comebin_metabat_binny	>0.8	1.58333333333333	strain
maxbin_comebin_metabat_binny	>0.9	5.78947368421053	strain
maxbin_comebin_metabat_binny	>=0.5	4.26315789473684	strain
maxbin_comebin_metabat_concoct	<0.5	107.25	strain
maxbin_comebin_metabat_concoct	>0.6	2.38461538461538	strain
maxbin_comebin_metabat_concoct	>0.7	1.63636363636364	strain
maxbin_comebin_metabat_concoct	>0.8	1.45454545454545	strain
maxbin_comebin_metabat_concoct	>0.9	5.44444444444444	strain
maxbin_comebin_metabat_concoct	>=0.5	4.21052631578947	strain
maxbin_comebin_metabat_concoct_binny	<0.5	108.05	strain
maxbin_comebin_metabat_concoct_binny	>0.6	2.61538461538462	strain
maxbin_comebin_metabat_concoct_binny	>0.7	1.72727272727273	strain
maxbin_comebin_metabat_concoct_binny	>0.8	2	strain
maxbin_comebin_metabat_concoct_binny	>0.9	6.73684210526316	strain
maxbin_comebin_metabat_concoct_binny	>=0.5	4.52631578947368	strain
maxbin_concoct	<0.5	44.8	strain
maxbin_concoct	>0.6	1.63636363636364	strain
maxbin_concoct	>0.7	1.33333333333333	strain
maxbin_concoct	>0.8	1.25	strain
maxbin_concoct	>0.9	2.33333333333333	strain
maxbin_concoct	>=0.5	1.64285714285714	strain
maxbin_concoct_binny	<0.5	45.6	strain
maxbin_concoct_binny	>0.6	1.90909090909091	strain
maxbin_concoct_binny	>0.7	1.28571428571429	strain
maxbin_concoct_binny	>0.8	1.8	strain
maxbin_concoct_binny	>0.9	3.78947368421053	strain
maxbin_concoct_binny	>=0.5	1.93333333333333	strain
maxbin_metabat	<0.5	31.35	strain
maxbin_metabat	>0.6	1.5	strain
maxbin_metabat	>0.7	1.33333333333333	strain
maxbin_metabat	>0.8	1.16666666666667	strain
maxbin_metabat	>0.9	2.94117647058824	strain
maxbin_metabat	>=0.5	1.92307692307692	strain
maxbin_metabat_binny	<0.5	32.15	strain
maxbin_metabat_binny	>0.6	1.75	strain
maxbin_metabat_binny	>0.7	1.5	strain
maxbin_metabat_binny	>0.8	1.36363636363636	strain
maxbin_metabat_binny	>0.9	4.21052631578947	strain
maxbin_metabat_binny	>=0.5	2.21428571428571	strain
maxbin_metabat_concoct	<0.5	51.45	strain
maxbin_metabat_concoct	>0.6	1.66666666666667	strain
maxbin_metabat_concoct	>0.7	1.25	strain
maxbin_metabat_concoct	>0.8	1.33333333333333	strain
maxbin_metabat_concoct	>0.9	3.77777777777778	strain
maxbin_metabat_concoct	>=0.5	2	strain
maxbin_metabat_concoct_binny	<0.5	52.25	strain
maxbin_metabat_concoct_binny	>0.6	1.91666666666667	strain
maxbin_metabat_concoct_binny	>0.7	1.375	strain
maxbin_metabat_concoct_binny	>0.8	1.81818181818182	strain
maxbin_metabat_concoct_binny	>0.9	5.15789473684211	strain
maxbin_metabat_concoct_binny	>=0.5	2.4	strain
maxbin_semibin2	<0.5	59.9	strain
maxbin_semibin2	>0.6	2.53333333333333	strain
maxbin_semibin2	>0.7	1.66666666666667	strain
maxbin_semibin2	>0.8	1.2	strain
maxbin_semibin2	>0.9	2.94736842105263	strain
maxbin_semibin2	>=0.5	2.26315789473684	strain
maxbin_semibin2_binny	<0.5	60.7	strain
maxbin_semibin2_binny	>0.6	2.73333333333333	strain
maxbin_semibin2_binny	>0.7	1.77777777777778	strain
maxbin_semibin2_binny	>0.8	1.53846153846154	strain
maxbin_semibin2_binny	>0.9	4.52631578947368	strain
maxbin_semibin2_binny	>=0.5	2.57894736842105	strain
maxbin_semibin2_comebin	<0.5	115.7	strain
maxbin_semibin2_comebin	>0.6	3.26666666666667	strain
maxbin_semibin2_comebin	>0.7	2.3	strain
maxbin_semibin2_comebin	>0.8	1.45454545454545	strain
maxbin_semibin2_comebin	>0.9	4.52631578947368	strain
maxbin_semibin2_comebin	>=0.5	4.65	strain
maxbin_semibin2_comebin_binny	<0.5	116.5	strain
maxbin_semibin2_comebin_binny	>0.6	3.46666666666667	strain
maxbin_semibin2_comebin_binny	>0.7	2.4	strain
maxbin_semibin2_comebin_binny	>0.8	1.84615384615385	strain
maxbin_semibin2_comebin_binny	>0.9	6.10526315789474	strain
maxbin_semibin2_comebin_binny	>=0.5	4.95	strain
maxbin_semibin2_comebin_concoct	<0.5	135.8	strain
maxbin_semibin2_comebin_concoct	>0.6	3.4	strain
maxbin_semibin2_comebin_concoct	>0.7	2.08333333333333	strain
maxbin_semibin2_comebin_concoct	>0.8	1.61538461538462	strain
maxbin_semibin2_comebin_concoct	>0.9	5.47368421052632	strain
maxbin_semibin2_comebin_concoct	>=0.5	4.9	strain
maxbin_semibin2_comebin_concoct_binny	<0.5	136.6	strain
maxbin_semibin2_comebin_concoct_binny	>0.6	3.6	strain
maxbin_semibin2_comebin_concoct_binny	>0.7	2.16666666666667	strain
maxbin_semibin2_comebin_concoct_binny	>0.8	2.07142857142857	strain
maxbin_semibin2_comebin_concoct_binny	>0.9	7.05263157894737	strain
maxbin_semibin2_comebin_concoct_binny	>=0.5	5.2	strain
maxbin_semibin2_comebin_metabat	<0.5	122.35	strain
maxbin_semibin2_comebin_metabat	>0.6	3.4	strain
maxbin_semibin2_comebin_metabat	>0.7	2.5	strain
maxbin_semibin2_comebin_metabat	>0.8	1.5	strain
maxbin_semibin2_comebin_metabat	>0.9	5.89473684210526	strain
maxbin_semibin2_comebin_metabat	>=0.5	5	strain
maxbin_semibin2_comebin_metabat_binny	<0.5	123.15	strain
maxbin_semibin2_comebin_metabat_binny	>0.6	3.6	strain
maxbin_semibin2_comebin_metabat_binny	>0.7	2.6	strain
maxbin_semibin2_comebin_metabat_binny	>0.8	1.85714285714286	strain
maxbin_semibin2_comebin_metabat_binny	>0.9	7.47368421052632	strain
maxbin_semibin2_comebin_metabat_binny	>=0.5	5.3	strain
maxbin_semibin2_comebin_metabat_concoct	<0.5	142.45	strain
maxbin_semibin2_comebin_metabat_concoct	>0.6	3.53333333333333	strain
maxbin_semibin2_comebin_metabat_concoct	>0.7	2.25	strain
maxbin_semibin2_comebin_metabat_concoct	>0.8	1.76923076923077	strain
maxbin_semibin2_comebin_metabat_concoct	>0.9	6.84210526315789	strain
maxbin_semibin2_comebin_metabat_concoct	>=0.5	5.25	strain
maxbin_semibin2_comebin_metabat_concoct_binny	<0.5	143.25	strain
maxbin_semibin2_comebin_metabat_concoct_binny	>0.6	3.73333333333333	strain
maxbin_semibin2_comebin_metabat_concoct_binny	>0.7	2.33333333333333	strain
maxbin_semibin2_comebin_metabat_concoct_binny	>0.8	2.21428571428571	strain
maxbin_semibin2_comebin_metabat_concoct_binny	>0.9	8.42105263157895	strain
maxbin_semibin2_comebin_metabat_concoct_binny	>=0.5	5.55	strain
maxbin_semibin2_concoct	<0.5	80	strain
maxbin_semibin2_concoct	>0.6	2.66666666666667	strain
maxbin_semibin2_concoct	>0.7	1.54545454545455	strain
maxbin_semibin2_concoct	>0.8	1.41666666666667	strain
maxbin_semibin2_concoct	>0.9	3.89473684210526	strain
maxbin_semibin2_concoct	>=0.5	2.52631578947368	strain
maxbin_semibin2_concoct_binny	<0.5	80.8	strain
maxbin_semibin2_concoct_binny	>0.6	2.86666666666667	strain
maxbin_semibin2_concoct_binny	>0.7	1.63636363636364	strain
maxbin_semibin2_concoct_binny	>0.8	1.78571428571429	strain
maxbin_semibin2_concoct_binny	>0.9	5.47368421052632	strain
maxbin_semibin2_concoct_binny	>=0.5	2.84210526315789	strain
maxbin_semibin2_metabat	<0.5	66.55	strain
maxbin_semibin2_metabat	>0.6	2.66666666666667	strain
maxbin_semibin2_metabat	>0.7	1.88888888888889	strain
maxbin_semibin2_metabat	>0.8	1.27272727272727	strain
maxbin_semibin2_metabat	>0.9	4.31578947368421	strain
maxbin_semibin2_metabat	>=0.5	2.63157894736842	strain
maxbin_semibin2_metabat_binny	<0.5	67.35	strain
maxbin_semibin2_metabat_binny	>0.6	2.86666666666667	strain
maxbin_semibin2_metabat_binny	>0.7	2	strain
maxbin_semibin2_metabat_binny	>0.8	1.57142857142857	strain
maxbin_semibin2_metabat_binny	>0.9	5.89473684210526	strain
maxbin_semibin2_metabat_binny	>=0.5	2.94736842105263	strain
maxbin_semibin2_metabat_concoct	<0.5	86.65	strain
maxbin_semibin2_metabat_concoct	>0.6	2.8	strain
maxbin_semibin2_metabat_concoct	>0.7	1.72727272727273	strain
maxbin_semibin2_metabat_concoct	>0.8	1.58333333333333	strain
maxbin_semibin2_metabat_concoct	>0.9	5.26315789473684	strain
maxbin_semibin2_metabat_concoct	>=0.5	2.89473684210526	strain
maxbin_semibin2_metabat_concoct_binny	<0.5	87.45	strain
maxbin_semibin2_metabat_concoct_binny	>0.6	3	strain
maxbin_semibin2_metabat_concoct_binny	>0.7	1.81818181818182	strain
maxbin_semibin2_metabat_concoct_binny	>0.8	1.92857142857143	strain
maxbin_semibin2_metabat_concoct_binny	>0.9	6.84210526315789	strain
maxbin_semibin2_metabat_concoct_binny	>=0.5	3.21052631578947	strain
metabat_binny	<0.5	7.45	strain
